frame;label;landmark_0_x;landmark_0_y;landmark_0_z;landmark_1_x;landmark_1_y;landmark_1_z;landmark_2_x;landmark_2_y;landmark_2_z;landmark_3_x;landmark_3_y;landmark_3_z;landmark_4_x;landmark_4_y;landmark_4_z;landmark_5_x;landmark_5_y;landmark_5_z;landmark_6_x;landmark_6_y;landmark_6_z;landmark_7_x;landmark_7_y;landmark_7_z;landmark_8_x;landmark_8_y;landmark_8_z;landmark_9_x;landmark_9_y;landmark_9_z;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_15_x;landmark_15_y;landmark_15_z;landmark_16_x;landmark_16_y;landmark_16_z;landmark_17_x;landmark_17_y;landmark_17_z;landmark_18_x;landmark_18_y;landmark_18_z;landmark_19_x;landmark_19_y;landmark_19_z;landmark_20_x;landmark_20_y;landmark_20_z;landmark_21_x;landmark_21_y;landmark_21_z;landmark_22_x;landmark_22_y;landmark_22_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;landmark_27_x;landmark_27_y;landmark_27_z;landmark_28_x;landmark_28_y;landmark_28_z;landmark_29_x;landmark_29_y;landmark_29_z;landmark_30_x;landmark_30_y;landmark_30_z;landmark_31_x;landmark_31_y;landmark_31_z;landmark_32_x;landmark_32_y;landmark_32_z
11;sentarse;0.495316654;0.386769712;-0.075541273;0.497138917;0.382380366;-0.069612123;0.498299062;0.382474095;-0.069618538;0.499331802;0.382606387;-0.069638252;0.493427902;0.382501245;-0.069216162;0.492196143;0.3827326;-0.069240719;0.491093934;0.383021921;-0.069240436;0.501120567;0.386142641;-0.037510432;0.489481777;0.386663407;-0.036033448;0.497705162;0.393106908;-0.063758023;0.493084997;0.392659605;-0.063401088;0.510590255;0.418421835;-0.018449465;0.480999917;0.418698698;-0.016218657;0.513701856;0.459099174;-0.014803495;0.476420492;0.458912164;-0.00836314;0.516345263;0.49794203;-0.038142603;0.472611547;0.498758614;-0.029535566;0.518023431;0.508654833;-0.045806978;0.470591396;0.509512365;-0.036589969;0.516595125;0.508611441;-0.054061111;0.472200304;0.510411143;-0.045474172;0.515529692;0.505313516;-0.041887727;0.473312169;0.507604063;-0.033377264;0.503848791;0.486417919;0.000592201;0.486037523;0.486235738;-0.000550499;0.504474401;0.515678406;-0.116765976;0.485378176;0.509525001;-0.112094857;0.504068375;0.572525501;-0.07259509;0.487171829;0.575193822;-0.073919892;0.502654135;0.579650581;-0.069973379;0.487896562;0.582030535;-0.071683355;0.505181253;0.590735018;-0.116379455;0.486137927;0.593729496;-0.120264687
12;sentarse;0.495275527;0.386841804;-0.074009739;0.49714908;0.382455468;-0.06801606;0.498319358;0.382558763;-0.06802357;0.499348223;0.382695615;-0.068040408;0.493407547;0.38255325;-0.067640938;0.492171884;0.382761896;-0.067664541;0.491088092;0.383030385;-0.067665294;0.501229584;0.386207044;-0.03568485;0.48957026;0.386638552;-0.034294486;0.497696042;0.393151283;-0.062133051;0.493026763;0.392729849;-0.06180222;0.510660052;0.418168902;-0.016756414;0.481183231;0.418736666;-0.014039389;0.513912022;0.458664238;-0.01335769;0.476480275;0.458957702;-0.006377157;0.516535401;0.497913837;-0.037647311;0.473043412;0.499136686;-0.028640563;0.518081367;0.508524239;-0.045684028;0.470986009;0.509767771;-0.0359363;0.516643405;0.508540034;-0.053785864;0.472427785;0.510614038;-0.04503518;0.515539944;0.50528729;-0.041379165;0.473459184;0.507982612;-0.032593902;0.504122138;0.486334503;0.000219032;0.486303359;0.486174971;-0.000171285;0.504474878;0.515644252;-0.115524314;0.485370934;0.509624183;-0.112087496;0.504113317;0.572663665;-0.075331256;0.487345546;0.575083673;-0.076012805;0.502661049;0.58010602;-0.073212974;0.488007993;0.582066655;-0.074026383;0.505323112;0.591056943;-0.120758466;0.486188501;0.593240082;-0.122996934
13;sentarse;0.495331496;0.38686645;-0.074022129;0.497296184;0.38247472;-0.068078205;0.498450905;0.3825818;-0.068086334;0.499511391;0.382707894;-0.068100177;0.493444026;0.382568747;-0.067851774;0.492212296;0.382764399;-0.067875147;0.491133213;0.38301146;-0.067876488;0.501443088;0.386164576;-0.036094639;0.489763945;0.386598408;-0.035381276;0.497788578;0.39313969;-0.062284671;0.493088275;0.392768264;-0.062139247;0.510884047;0.417714298;-0.017508563;0.481415451;0.418757677;-0.015593091;0.514269114;0.458173752;-0.014372906;0.476869762;0.459048092;-0.008340019;0.516822875;0.497712702;-0.038316283;0.473636299;0.499340922;-0.02997518;0.518244922;0.508271098;-0.046252832;0.471550196;0.509939849;-0.037267376;0.516736925;0.508309782;-0.054292418;0.472931266;0.510739565;-0.046362888;0.515596032;0.505069256;-0.04203048;0.473928779;0.508116066;-0.033948321;0.504502773;0.486123025;8.83497E-05;0.486644596;0.485964954;-3.93915E-05;0.504532158;0.51574856;-0.112739109;0.485477;0.509554863;-0.110275216;0.504150093;0.574370682;-0.076415606;0.487591386;0.575118959;-0.076056547;0.502679944;0.582153916;-0.07466273;0.488433242;0.582125127;-0.074252754;0.505442381;0.591529012;-0.122103974;0.486305773;0.593016624;-0.1226414
14;sentarse;0.495478034;0.386819422;-0.071134709;0.497524053;0.382435769;-0.065185063;0.498649955;0.382538527;-0.065192968;0.499735624;0.382646173;-0.065205686;0.493569851;0.382535309;-0.064958222;0.492332518;0.382727951;-0.06497962;0.491249859;0.382954836;-0.06498041;0.50164485;0.3860358;-0.033563454;0.489963233;0.386475712;-0.032850537;0.497940898;0.393041849;-0.059570666;0.493215293;0.392718613;-0.059423666;0.511062205;0.417356491;-0.015928244;0.481630206;0.41878283;-0.013464692;0.5145154;0.457900882;-0.013424968;0.47722289;0.459197789;-0.006188088;0.517132521;0.497555822;-0.037914824;0.474166572;0.499324381;-0.027774043;0.51848954;0.50810647;-0.04595058;0.47201246;0.509934366;-0.035051692;0.516896844;0.508121729;-0.053882621;0.473383069;0.510695398;-0.044186838;0.515738249;0.504849911;-0.041623302;0.474420756;0.508093536;-0.0317933;0.504755735;0.485977441;-7.8662E-06;0.48692742;0.485967457;5.56228E-05;0.504633248;0.515708804;-0.111099429;0.485662311;0.509496987;-0.109132186;0.50430429;0.575455129;-0.077159338;0.487778515;0.575117648;-0.075876556;0.50293541;0.58334434;-0.075655088;0.488742799;0.582129896;-0.074266836;0.505519331;0.591681898;-0.123114012;0.486339152;0.592694819;-0.122265093
15;sentarse;0.495611131;0.386778444;-0.074898966;0.497702897;0.382364601;-0.069048658;0.498804927;0.382442802;-0.06905628;0.499881715;0.382520467;-0.069069259;0.493679911;0.382492661;-0.06875848;0.492441535;0.382691681;-0.06878075;0.491356343;0.382908136;-0.068782732;0.501801729;0.38583535;-0.037352189;0.490121394;0.386376858;-0.0362745;0.49809137;0.392956048;-0.063263267;0.493348479;0.392691433;-0.063011087;0.511312127;0.417213827;-0.018926403;0.481777877;0.418804616;-0.016019335;0.514699459;0.457853228;-0.015438113;0.477457434;0.459343612;-0.007758664;0.517292559;0.497251153;-0.038194556;0.474512011;0.499314547;-0.029106142;0.518700302;0.507666647;-0.046752784;0.472308815;0.509917796;-0.036321752;0.517068684;0.507673919;-0.054041851;0.473675907;0.510637164;-0.045668598;0.515863597;0.504415035;-0.042021785;0.474784046;0.508080304;-0.033211354;0.50485462;0.485913932;-8.57558E-05;0.486935079;0.485974967;0.000132055;0.50467521;0.515658855;-0.111234635;0.485844791;0.509537041;-0.10897167;0.504506528;0.575993657;-0.075385004;0.487970173;0.575133324;-0.074395627;0.503268182;0.583703279;-0.073664308;0.488905042;0.582157493;-0.072530985;0.505585611;0.591711402;-0.121314414;0.486411989;0.592502475;-0.120001443
16;sentarse;0.495905191;0.386660457;-0.074189782;0.498000234;0.382222772;-0.068236686;0.499067485;0.382272959;-0.0682448;0.500158012;0.382319689;-0.06825792;0.493971407;0.382376164;-0.068018161;0.492708534;0.382589698;-0.068038695;0.491605401;0.382799983;-0.068039976;0.502033234;0.385631204;-0.036233976;0.490415961;0.386222541;-0.035519313;0.498322457;0.392813861;-0.062458951;0.49359104;0.392617464;-0.062312283;0.511490107;0.416966081;-0.017967366;0.482088953;0.418812901;-0.015211889;0.514918149;0.457588017;-0.014552771;0.477817982;0.459391147;-0.007127814;0.517554402;0.496664643;-0.038683429;0.474912524;0.498954207;-0.028938433;0.518997788;0.507218421;-0.046941634;0.472617239;0.509389579;-0.036259923;0.517423213;0.507331789;-0.05471433;0.473977387;0.510069728;-0.045540012;0.516195536;0.50396657;-0.042523943;0.475156605;0.507470489;-0.03301521;0.505172491;0.485656798;-1.51576E-05;0.487306416;0.485762089;6.26674E-05;0.504863322;0.515852153;-0.111327916;0.48620221;0.509558558;-0.106581263;0.504707515;0.576235294;-0.076332681;0.488325685;0.575151145;-0.074154578;0.503626764;0.583792508;-0.074752204;0.489206672;0.582040727;-0.071872123;0.505633295;0.591670871;-0.122567646;0.486877382;0.592053831;-0.118851572
17;sentarse;0.496280164;0.386489719;-0.069531925;0.49831003;0.382045031;-0.063436784;0.499340892;0.382072747;-0.063446149;0.500444353;0.382102102;-0.063458011;0.494307846;0.382217437;-0.063289382;0.493019253;0.382455289;-0.063309178;0.491884261;0.382676959;-0.063310102;0.50224632;0.38539046;-0.031606801;0.490663081;0.38604638;-0.031229576;0.498651773;0.392666399;-0.057945192;0.493910104;0.392519891;-0.057896242;0.51178062;0.416902721;-0.014355932;0.482283294;0.418825269;-0.01197507;0.515114605;0.457484424;-0.011639068;0.478078783;0.459566236;-0.004727286;0.517754376;0.496223837;-0.036496751;0.475202143;0.498899043;-0.026487211;0.519249737;0.506727338;-0.044632297;0.472873956;0.50919646;-0.033729132;0.517674983;0.506897509;-0.052581731;0.474297374;0.509832025;-0.042886782;0.516408384;0.503549814;-0.040298387;0.475527465;0.507251382;-0.030514581;0.505327106;0.485640347;-2.86412E-05;0.487496197;0.485888332;7.72823E-05;0.505069971;0.515778959;-0.110849336;0.486500412;0.509582102;-0.106020182;0.505136609;0.576201797;-0.078480221;0.488607854;0.575028002;-0.074609518;0.504124641;0.583731115;-0.077228688;0.489344805;0.581678748;-0.07300739;0.505693495;0.591657758;-0.124818243;0.487529844;0.591573298;-0.120573297
18;sentarse;0.496569157;0.386312127;-0.07120084;0.498573095;0.381886154;-0.065173827;0.499598116;0.381909549;-0.065183088;0.500721157;0.381944448;-0.065196611;0.494582444;0.382058442;-0.064946346;0.493274063;0.382312506;-0.064965643;0.492114931;0.382546365;-0.064966351;0.502507389;0.385284007;-0.033447687;0.490886122;0.385917246;-0.032709017;0.498940289;0.392541826;-0.059652977;0.494161129;0.392425627;-0.059494056;0.512045503;0.416896015;-0.016008871;0.48251918;0.418832004;-0.013345978;0.515304685;0.457409382;-0.013048881;0.47836715;0.459578574;-0.005834605;0.517956913;0.49596557;-0.037382703;0.47544986;0.49864921;-0.027502935;0.51946944;0.50635612;-0.045162819;0.473039895;0.508786678;-0.034774143;0.517897308;0.506563008;-0.053416159;0.474452108;0.509411693;-0.044005957;0.516621888;0.503265917;-0.041201968;0.475742489;0.50678134;-0.031585146;0.505410969;0.485654712;1.81423E-05;0.487615645;0.48595947;2.9955E-05;0.505454481;0.515742421;-0.111087553;0.486632735;0.509605467;-0.105524488;0.505310237;0.576194882;-0.076717228;0.488750339;0.57503891;-0.074572757;0.50439775;0.583680272;-0.075159989;0.489378035;0.581617117;-0.072687671;0.505718589;0.591627538;-0.122389242;0.487716794;0.591547549;-0.119721629
19;sentarse;0.497162253;0.385984063;-0.070429809;0.499040931;0.381605327;-0.064334378;0.500123262;0.381624758;-0.0643427;0.501253068;0.381675601;-0.064355791;0.49511826;0.381782681;-0.064253338;0.493764699;0.382056832;-0.06427297;0.492605239;0.382351339;-0.064273268;0.502993464;0.385167241;-0.032684699;0.491265416;0.385815024;-0.032671399;0.499460906;0.392264605;-0.058935188;0.494719177;0.392264545;-0.058986273;0.512389481;0.416904241;-0.015558362;0.482924163;0.418828279;-0.014198168;0.515699983;0.457357734;-0.013017099;0.479038119;0.459623307;-0.007489201;0.518283904;0.49602735;-0.037404418;0.475816727;0.49850589;-0.028632222;0.519878864;0.506417155;-0.045293305;0.473291874;0.508552313;-0.035985161;0.518239856;0.506617308;-0.053374123;0.474766672;0.509174883;-0.045094334;0.516925931;0.503330171;-0.041193608;0.476086617;0.506517291;-0.032672007;0.505670726;0.485576838;8.52387E-05;0.488049001;0.485857695;-3.76911E-05;0.50594604;0.515716553;-0.110676542;0.486688823;0.509635389;-0.105583109;0.505690873;0.576154292;-0.077587031;0.489215165;0.574769557;-0.074909359;0.504688382;0.583663225;-0.07616961;0.489962429;0.581206858;-0.073315471;0.506143808;0.591597557;-0.123224989;0.488057435;0.591312885;-0.120725609
20;sentarse;0.497758716;0.385881662;-0.072093204;0.499537945;0.38152945;-0.066018462;0.500660658;0.381552994;-0.066026166;0.501751006;0.381611139;-0.066039152;0.495676577;0.38168323;-0.066024013;0.494262815;0.38195166;-0.066043682;0.493089288;0.382269621;-0.066044495;0.503452003;0.385139585;-0.034161102;0.491583645;0.385783106;-0.034535278;0.499922901;0.392181873;-0.060486354;0.4952766;0.392221272;-0.060656849;0.512738705;0.416928291;-0.016345568;0.483282685;0.418752015;-0.015827626;0.515936136;0.457404941;-0.013304481;0.479511887;0.45964092;-0.0091083;0.518463254;0.496061265;-0.037414167;0.47607106;0.498501748;-0.029775053;0.520141661;0.506465673;-0.045264505;0.473497391;0.508481801;-0.03707568;0.518523633;0.506655037;-0.053257905;0.474977821;0.509106457;-0.04616062;0.517176867;0.503365219;-0.041198358;0.4763152;0.506453872;-0.033790536;0.505895913;0.48550725;0.000151827;0.488369167;0.485765934;-0.000103976;0.506353736;0.515642464;-0.110715479;0.486775428;0.509617746;-0.105595611;0.50590235;0.576141894;-0.077721223;0.489532977;0.574724257;-0.074469365;0.504895091;0.583648145;-0.076278493;0.490143508;0.581083417;-0.072849177;0.506483853;0.591575801;-0.123528436;0.488460004;0.591240942;-0.120312341
21;sentarse;0.498225123;0.385853112;-0.071112461;0.499951094;0.381526619;-0.065094523;0.501076519;0.381552666;-0.065101981;0.502099216;0.381613344;-0.065114051;0.496131063;0.381673783;-0.065098621;0.494673342;0.3819381;-0.065118186;0.493458062;0.382259607;-0.065119535;0.50375092;0.385133415;-0.033514325;0.491832703;0.385780364;-0.03390862;0.500296652;0.392169625;-0.059599563;0.495712429;0.392215043;-0.059769727;0.512996852;0.416955948;-0.016045248;0.483549297;0.418725431;-0.015360791;0.516073525;0.457428008;-0.01316445;0.479856491;0.459659219;-0.008694613;0.518601239;0.496174216;-0.037130859;0.476264209;0.498450607;-0.029171491;0.520356059;0.50652945;-0.044951208;0.473617017;0.508399546;-0.036376704;0.518702924;0.506729841;-0.052789144;0.475135803;0.509017229;-0.045408655;0.517331243;0.503475189;-0.040862784;0.476520568;0.506366789;-0.033160098;0.506063581;0.485565066;0.000159308;0.488538146;0.485796154;-0.000111671;0.506498039;0.515496314;-0.110526927;0.486805737;0.509417117;-0.105713949;0.506044924;0.576107025;-0.07758797;0.489654869;0.574594796;-0.074702695;0.505066156;0.583495975;-0.076143354;0.49026078;0.580848813;-0.073115759;0.506663263;0.591563344;-0.123223729;0.488463372;0.591239572;-0.120479517
22;sentarse;0.499053568;0.386089593;-0.07170298;0.500656903;0.381827503;-0.065617636;0.501706243;0.381879985;-0.065625563;0.502584159;0.381959498;-0.065638565;0.497080147;0.381910235;-0.065695815;0.495557666;0.382108152;-0.065715194;0.494213045;0.382391065;-0.065715417;0.504181385;0.385217398;-0.033300504;0.492335945;0.385870397;-0.034143575;0.500833809;0.392251372;-0.0598814;0.496519536;0.392296523;-0.060178053;0.513323605;0.417000502;-0.015167554;0.483965784;0.418736458;-0.015133699;0.516290069;0.457440227;-0.012227325;0.480129331;0.459647298;-0.008628719;0.518818676;0.496325523;-0.036425784;0.476452917;0.498423308;-0.029547907;0.520711541;0.506688237;-0.044295825;0.473665297;0.508358061;-0.036818769;0.519132912;0.506876051;-0.052119333;0.475190938;0.508967936;-0.045868866;0.517766237;0.503650367;-0.040175226;0.476624638;0.50630033;-0.033530246;0.50626272;0.485912621;0.000174943;0.488738388;0.486079514;-0.00012791;0.507345021;0.515481949;-0.110903859;0.487080842;0.509216607;-0.107970782;0.50643003;0.576077282;-0.078918122;0.489811689;0.574401498;-0.077115916;0.50543344;0.583466172;-0.077577926;0.490386218;0.580637932;-0.075580582;0.50724113;0.591549098;-0.124660663;0.488662332;0.591125727;-0.123395577
23;sentarse;0.49954164;0.386281878;-0.073154256;0.501147866;0.382107764;-0.067109078;0.502155006;0.382215798;-0.067117304;0.503011644;0.382297754;-0.067131586;0.497720242;0.382110119;-0.067097068;0.49619776;0.382269204;-0.067116112;0.49476549;0.38249737;-0.067116044;0.504653692;0.385362476;-0.034737792;0.492816925;0.385981202;-0.035063665;0.501221299;0.392356515;-0.061336953;0.49706167;0.392357022;-0.061484765;0.513638735;0.417091489;-0.016055642;0.484399796;0.418787181;-0.016005794;0.516594827;0.457549423;-0.012709275;0.48043409;0.459663063;-0.008777556;0.51912564;0.496604532;-0.036721166;0.47646448;0.49842152;-0.030467033;0.521088719;0.506949902;-0.044544499;0.473630756;0.508352458;-0.037592724;0.519601107;0.507202089;-0.052433014;0.475154072;0.508970439;-0.046911921;0.518263161;0.504083216;-0.040482488;0.476612359;0.506297708;-0.034550749;0.506486237;0.486155123;0.000181514;0.488945663;0.486150563;-0.000132771;0.507833779;0.515299439;-0.11219696;0.487265736;0.508818805;-0.109252915;0.506823421;0.575949609;-0.077921063;0.489974201;0.574315071;-0.0763584;0.505773664;0.583274901;-0.076694764;0.490621895;0.58058238;-0.074936576;0.507852852;0.591540456;-0.123402603;0.488775581;0.591118455;-0.12228559
24;sentarse;0.499855131;0.386380076;-0.072989337;0.501463771;0.382277191;-0.066863529;0.50244689;0.382413298;-0.066872142;0.503327131;0.382477462;-0.06688682;0.498135686;0.382260889;-0.06697122;0.49665013;0.38241154;-0.066992842;0.495181918;0.382604748;-0.066995174;0.504976571;0.385446668;-0.034171291;0.493189514;0.386104941;-0.035111953;0.501522601;0.392410159;-0.061030779;0.497444242;0.392397195;-0.061362937;0.513941884;0.417279869;-0.015702279;0.48473385;0.418842286;-0.015869563;0.516826689;0.457868695;-0.0124967;0.480664998;0.459671944;-0.009216226;0.519318044;0.496882677;-0.036506578;0.476511419;0.498417765;-0.03065609;0.521314859;0.507358134;-0.044270243;0.473622769;0.508329332;-0.037844386;0.519817948;0.507626235;-0.052127182;0.47512573;0.508967936;-0.047094218;0.518459678;0.504567444;-0.040255409;0.476606637;0.506298721;-0.034714341;0.506545782;0.486462355;0.000209776;0.489001572;0.486324102;-0.00016097;0.507915318;0.515037477;-0.112950914;0.487463266;0.508523941;-0.110561214;0.507027447;0.575932503;-0.078028634;0.490177721;0.574198663;-0.0770353;0.505988777;0.583153307;-0.076501437;0.490893751;0.580475092;-0.075317137;0.508162916;0.591526866;-0.123529918;0.489089966;0.591116428;-0.123242043
25;sentarse;0.500285864;0.386581212;-0.070435099;0.501942754;0.382458955;-0.064349905;0.50291568;0.382625878;-0.064359896;0.503906488;0.382674187;-0.064376354;0.498706222;0.382390976;-0.064489804;0.497312963;0.382538259;-0.064511277;0.495877802;0.382689238;-0.06451638;0.505557477;0.385650367;-0.031612609;0.493775547;0.386190653;-0.03278121;0.501868367;0.392598659;-0.058384605;0.497901171;0.39248085;-0.058791619;0.514370024;0.417445779;-0.012926599;0.485136151;0.41885671;-0.013877759;0.517014265;0.458145142;-0.010122991;0.48105529;0.459684193;-0.008256004;0.519453585;0.497255504;-0.0342534;0.47645101;0.498228282;-0.02990685;0.521525919;0.5078246;-0.041961484;0.473507315;0.508256912;-0.037136607;0.520091712;0.508096635;-0.04972218;0.47483632;0.508922338;-0.046427969;0.518769681;0.505074382;-0.037989773;0.476474106;0.50623858;-0.033989049;0.50665319;0.486876607;0.000254535;0.489017308;0.486644834;-0.000202784;0.508106112;0.514165103;-0.113077402;0.487650067;0.508353412;-0.111667372;0.507070482;0.575908363;-0.082034297;0.490190148;0.574144781;-0.081587046;0.506056666;0.5831424;-0.080830082;0.490862876;0.580466032;-0.080099188;0.508207202;0.591525733;-0.127948046;0.489382952;0.591033399;-0.128306791
26;sentarse;0.500760972;0.386769056;-0.068515815;0.502450466;0.382608145;-0.062461458;0.503428757;0.382785618;-0.062472165;0.504498422;0.382822663;-0.062489882;0.499231964;0.382493883;-0.062622674;0.497881383;0.382631481;-0.062644221;0.496478677;0.382751435;-0.062649772;0.506114364;0.385850728;-0.029611427;0.49431175;0.386231333;-0.030882783;0.502317011;0.392806858;-0.056371082;0.49836579;0.392567068;-0.056809403;0.514776647;0.417453974;-0.010742362;0.48550418;0.418842405;-0.011867372;0.517173648;0.458357781;-0.008155356;0.481260568;0.459498912;-0.006719166;0.519876122;0.497513711;-0.03267784;0.476404667;0.497574419;-0.028907562;0.521896601;0.507997215;-0.040392004;0.473459899;0.507813275;-0.036255043;0.520552039;0.508244634;-0.048372276;0.474598736;0.50857228;-0.04561688;0.519320309;0.505262733;-0.036506809;0.47631219;0.505764544;-0.033023648;0.506860435;0.487086952;0.000263827;0.489158213;0.486701399;-0.000213894;0.508634865;0.512956381;-0.112715602;0.487829566;0.508216977;-0.112018593;0.507129192;0.575898528;-0.083958879;0.490369648;0.573524475;-0.084354252;0.506163955;0.583137989;-0.083123043;0.490917474;0.579929948;-0.083111688;0.508233488;0.591517806;-0.130213752;0.489528775;0.590475321;-0.131107479
27;sentarse;0.50109458;0.386970162;-0.070120618;0.502784491;0.382750481;-0.064052522;0.503757775;0.382939011;-0.06406232;0.504824698;0.382971495;-0.06407886;0.499582767;0.382604569;-0.064167403;0.498243034;0.382735997;-0.064188816;0.496858925;0.382826567;-0.064192839;0.506434977;0.386022508;-0.031361468;0.494696766;0.386285573;-0.032339238;0.502641499;0.393032819;-0.05807751;0.498720765;0.39269644;-0.058426965;0.515056849;0.417476684;-0.012375584;0.485818982;0.41884312;-0.013035152;0.517428696;0.458585829;-0.00897964;0.481392115;0.459453553;-0.007273261;0.520215631;0.497776747;-0.032836914;0.476383954;0.497399628;-0.029306138;0.522150695;0.508321047;-0.040719688;0.473324865;0.507616758;-0.036661036;0.520769;0.508538902;-0.048886515;0.474320382;0.508434653;-0.045919817;0.519576967;0.505558372;-0.036774885;0.476090252;0.505608201;-0.033401605;0.507108986;0.487055749;0.000284868;0.489339948;0.486668974;-0.000234584;0.508731484;0.512926579;-0.112622984;0.487895042;0.508230507;-0.111699082;0.507246792;0.576107025;-0.082972385;0.490550935;0.573304713;-0.08298663;0.506216347;0.583497882;-0.082022347;0.491202444;0.579790592;-0.081645213;0.508293867;0.591572046;-0.129436731;0.489597827;0.590260267;-0.12978372
28;sentarse;0.501432359;0.387028605;-0.071401574;0.503145576;0.38281098;-0.065342076;0.504130185;0.38300547;-0.065352701;0.505224168;0.38303861;-0.065372974;0.499969214;0.382653892;-0.065237172;0.498651862;0.382781118;-0.065262064;0.497286528;0.382852167;-0.065268561;0.506899118;0.386185288;-0.032049578;0.495143771;0.386307627;-0.03245737;0.502988398;0.393129408;-0.059137098;0.499095768;0.392743021;-0.059283249;0.51561141;0.41775316;-0.013510392;0.486219555;0.418810248;-0.013704072;0.517881036;0.459054053;-0.011481058;0.481441438;0.458857298;-0.007640766;0.520562172;0.49814418;-0.035982005;0.476089388;0.496008068;-0.029472951;0.522509933;0.508774877;-0.043887056;0.472889274;0.506519616;-0.03684869;0.521094441;0.508910716;-0.052016873;0.473830342;0.50760448;-0.046070538;0.5199157;0.505878091;-0.039839454;0.475615859;0.504507482;-0.033434089;0.507348239;0.48713401;0.000294872;0.489405066;0.486595899;-0.000244623;0.508868098;0.512879014;-0.113711432;0.488000274;0.508207619;-0.11371424;0.507293522;0.576154053;-0.083588861;0.490686208;0.573107123;-0.083769269;0.50618428;0.583668172;-0.08245495;0.49135074;0.579755008;-0.082300283;0.508703828;0.591573358;-0.129894614;0.489830524;0.589993894;-0.131049812
29;sentarse;0.501841187;0.387138724;-0.075619675;0.50357461;0.3829799;-0.069710635;0.504562676;0.383192748;-0.069719903;0.505640864;0.383249044;-0.069741733;0.500417411;0.382777423;-0.069633149;0.499112576;0.382888198;-0.069658726;0.497759551;0.382931948;-0.069662839;0.507346451;0.3864896;-0.036717113;0.495645076;0.386378437;-0.037130039;0.503372908;0.393288046;-0.063417144;0.499487877;0.392833352;-0.063590676;0.516039789;0.417992324;-0.01731997;0.486603081;0.418816715;-0.016900657;0.518354833;0.459314555;-0.014528099;0.481458724;0.458526731;-0.010067973;0.521007419;0.498333633;-0.038207941;0.47555393;0.495007277;-0.031623669;0.523021281;0.509058952;-0.045870285;0.472391695;0.505403519;-0.038768306;0.521598577;0.509261549;-0.054049909;0.473263621;0.506591201;-0.048491903;0.520444036;0.506197095;-0.042061746;0.474981874;0.503424466;-0.035894021;0.507621288;0.487011731;0.000426986;0.489513814;0.485975206;-0.000379185;0.508949935;0.512910366;-0.113333888;0.488023639;0.508231103;-0.112814985;0.50737828;0.576346636;-0.082530372;0.490760148;0.572927415;-0.08239805;0.506171286;0.583981633;-0.08130765;0.491467983;0.579741299;-0.080885261;0.509245515;0.591653407;-0.128593951;0.489830911;0.589817762;-0.129252866
30;sentarse;0.502067626;0.387209147;-0.077222563;0.503790021;0.383080691;-0.07130824;0.504789233;0.383315921;-0.071317025;0.505780518;0.383414745;-0.071338058;0.500650764;0.382856846;-0.071205892;0.499333888;0.382965356;-0.071230151;0.497979075;0.382998973;-0.07123331;0.507550776;0.386750549;-0.038370993;0.495877743;0.386469543;-0.038571496;0.503623843;0.393407673;-0.065072171;0.499749184;0.392896563;-0.065187;0.516226828;0.418241531;-0.019295651;0.486765325;0.418861359;-0.017598232;0.518657684;0.459470063;-0.017133417;0.481449246;0.458266944;-0.010559429;0.521339178;0.49835968;-0.041910011;0.475332916;0.494068623;-0.032606989;0.52337724;0.509144843;-0.049773037;0.472240716;0.504339218;-0.039883707;0.521983445;0.509334743;-0.058159851;0.47298184;0.50559938;-0.049852535;0.520848095;0.506215155;-0.045855239;0.474624157;0.502399683;-0.037049796;0.507877946;0.486692518;0.000428262;0.489654332;0.485563785;-0.00038006;0.508930922;0.51280123;-0.113479771;0.488084793;0.508229733;-0.112452149;0.507354319;0.576427341;-0.083777398;0.490819871;0.57256043;-0.082261913;0.506094873;0.584104836;-0.082711592;0.491565198;0.579721212;-0.08081802;0.509156346;0.591678381;-0.13033548;0.489807695;0.589749694;-0.12917012
